"count","total","media","query","smooth"
11,448,"mediapart","Biodiversite",0.0239803009849731
10,388,"mediapart","Biodiversite",0.0241784634113994
5,298,"mediapart","Biodiversite",0.0243861565012307
7,330,"mediapart","Biodiversite",0.0246032367300766
12,292,"mediapart","Biodiversite",0.0248295605300183
14,250,"mediapart","Biodiversite",0.0250649838647228
11,299,"mediapart","Biodiversite",0.0253093618178816
5,343,"mediapart","Biodiversite",0.0255635719766909
13,311,"mediapart","Biodiversite",0.0258297984192823
13,308,"mediapart","Biodiversite",0.0261098851389369
5,296,"mediapart","Biodiversite",0.0264057191699168
4,297,"mediapart","Biodiversite",0.0267192346924742
6,353,"mediapart","Biodiversite",0.0270524176459742
9,331,"mediapart","Biodiversite",0.0274067206223266
8,328,"mediapart","Biodiversite",0.027780924603792
11,349,"mediapart","Biodiversite",0.0281730157025029
14,324,"mediapart","Biodiversite",0.0285809291317927
7,295,"mediapart","Biodiversite",0.0290025434940591
10,316,"mediapart","Biodiversite",0.0294356760550823
6,412,"mediapart","Biodiversite",0.0298805666634401
8,393,"mediapart","Biodiversite",0.03033962224152
9,364,"mediapart","Biodiversite",0.0308138838509607
11,348,"mediapart","Biodiversite",0.0313044223531944
25,333,"mediapart","Biodiversite",0.0765765765765766
11,340,"mediapart","Biodiversite",0.0323387712028473
4,2247,"liberation","Climatique",0.0021469876849832
4,2173,"liberation","Climatique",0.00221236410818637
7,2407,"liberation","Climatique",0.0022779560185017
3,2119,"liberation","Climatique",0.00234370474062029
8,2008,"liberation","Climatique",0.00240955057140123
0,2095,"liberation","Climatique",0.00247543282423853
4,1673,"liberation","Climatique",0.00254128987477462
4,1382,"liberation","Climatique",0.00260705920795876
4,2062,"liberation","Climatique",0.00267267746644846
5,2042,"liberation","Climatique",0.00273808050035234
12,1887,"liberation","Climatique",0.00280324937623489
9,2103,"liberation","Climatique",0.00286819439777662
8,2035,"liberation","Climatique",0.00293289555750732
4,2018,"liberation","Climatique",0.00299733396335244
3,2238,"liberation","Climatique",0.00306149181541307
4,1996,"liberation","Climatique",0.00312535238307487
3,2083,"liberation","Climatique",0.00318889998244605
7,2239,"liberation","Climatique",0.00325211995412475
5,1894,"liberation","Climatique",0.00331499864129598
7,1759,"liberation","Climatique",0.00337752336815827
7,2100,"liberation","Climatique",0.00343924908188823
7,2222,"liberation","Climatique",0.00349983060964192
7,2268,"liberation","Climatique",0.00355941159834471
10,2144,"liberation","Climatique",0.00361814306467833
14,2198,"liberation","Climatique",0.00367618301572066
4,2047,"liberation","Climatique",0.0037336961192343
10,2517,"liberation","Climatique",0.00379085342356128
6,2049,"liberation","Climatique",0.003847832127083
11,2438,"liberation","Climatique",0.00390481539720499
4,2422,"liberation","Climatique",0.00396199223882773
5,2199,"liberation","Climatique",0.00401801361774089
8,1958,"liberation","Climatique",0.00407167924452376
12,2564,"liberation","Climatique",0.00412341713384078
9,2628,"liberation","Climatique",0.00417366958327166
33,2587,"liberation","Climatique",0.00422289198067605
12,2445,"liberation","Climatique",0.0042715518931194
9,2597,"liberation","Climatique",0.00432012843714096
11,2507,"liberation","Climatique",0.00436911193016052
15,2662,"liberation","Climatique",0.00441900382282819
11,2419,"liberation","Climatique",0.00447031691212333
11,2922,"liberation","Climatique",0.0045182080282536
16,2549,"liberation","Climatique",0.00455877175825944
16,2113,"liberation","Climatique",0.00459397814177008
5,1825,"liberation","Climatique",0.00462584180273789
8,2334,"liberation","Climatique",0.00465641184201877
13,2506,"liberation","Climatique",0.00468776638083974
14,2497,"liberation","Climatique",0.00472201175265909
10,2402,"liberation","Climatique",0.00476128634125628
8,2279,"liberation","Climatique",0.00480776906267568
10,2322,"liberation","Climatique",0.00486369248787174
10,2601,"liberation","Climatique",0.00492455508376705
7,2305,"liberation","Climatique",0.0049847637622791
13,2301,"liberation","Climatique",0.00504497662488361
8,2412,"liberation","Climatique",0.00510586802945364
5,2126,"liberation","Climatique",0.00516812857100276
15,1762,"liberation","Climatique",0.00523246551388384
10,2348,"liberation","Climatique",0.00529960367503657
12,2442,"liberation","Climatique",0.00537028675784079
21,2348,"liberation","Climatique",0.0054452791360771
13,2164,"liberation","Climatique",0.00552536808742067
10,2112,"liberation","Climatique",0.0056179754555132
9,2211,"liberation","Climatique",0.00572767507963083
14,2277,"liberation","Climatique",0.00585094019102333
16,2167,"liberation","Climatique",0.00598412538757384
9,2376,"liberation","Climatique",0.00612343099052355
9,2277,"liberation","Climatique",0.0062648810021898
10,2155,"liberation","Climatique",0.00640431464426649
28,1767,"liberation","Climatique",0.00653739145182179
23,2438,"liberation","Climatique",0.00665960989656725
15,2629,"liberation","Climatique",0.00676633951469973
14,2304,"liberation","Climatique",0.00685912359060281
27,2250,"liberation","Climatique",0.0069440512645657
18,2693,"liberation","Climatique",0.00702329426870372
15,2475,"liberation","Climatique",0.00709908724908559
13,2886,"liberation","Climatique",0.00717371945079625
21,2526,"liberation","Climatique",0.00724953023675808
23,2636,"liberation","Climatique",0.00732890843587658
22,2722,"liberation","Climatique",0.00741429551631727
13,2178,"liberation","Climatique",0.00750819257945503
16,2136,"liberation","Climatique",0.00761317116923753
25,2509,"liberation","Climatique",0.00771121884760588
20,2460,"liberation","Climatique",0.00778689018658023
21,2504,"liberation","Climatique",0.00784684688247944
27,2414,"liberation","Climatique",0.00789792330039461
17,2447,"liberation","Climatique",0.00794707079518096
28,2429,"liberation","Climatique",0.00800133300897696
14,2684,"liberation","Climatique",0.00806785211663241
13,2519,"liberation","Climatique",0.00815390599367993
26,2646,"liberation","Climatique",0.00826697627226875
30,2615,"liberation","Climatique",0.00841484722822067
23,2118,"liberation","Climatique",0.00859572957904012
19,1921,"liberation","Climatique",0.00880005977356714
17,2544,"liberation","Climatique",0.00902416993969126
18,2481,"liberation","Climatique",0.00926423238414099
16,2096,"liberation","Climatique",0.00951622288417221
14,2383,"liberation","Climatique",0.00977589476825827
16,2366,"liberation","Climatique",0.0100387637590824
18,2450,"liberation","Climatique",0.0103001035453435
17,2547,"liberation","Climatique",0.0105549520443997
19,2290,"liberation","Climatique",0.0107981283159324
23,2363,"liberation","Climatique",0.011060591728744
23,2622,"liberation","Climatique",0.0113703712094696
18,2259,"liberation","Climatique",0.0117174613969902
30,2023,"liberation","Climatique",0.012091336275943
36,2537,"liberation","Climatique",0.0124808145956698
37,2593,"liberation","Climatique",0.0128739844667224
41,2720,"liberation","Climatique",0.0132581868737292
19,2153,"liberation","Climatique",0.0136200577938517
63,2489,"liberation","Climatique",0.0139456285995556
41,2434,"liberation","Climatique",0.0142204844589063
44,2748,"liberation","Climatique",0.0144903165522447
44,2271,"liberation","Climatique",0.0148029064828092
40,2419,"liberation","Climatique",0.015146483349013
41,2485,"liberation","Climatique",0.015508793292578
23,1881,"liberation","Climatique",0.0158770105044786
42,1675,"liberation","Climatique",0.016237703692742
49,2207,"liberation","Climatique",0.0165768577468592
36,2223,"liberation","Climatique",0.0168799503161728
47,2235,"liberation","Climatique",0.017132083046001
48,1815,"liberation","Climatique",0.0173181672895423
36,2249,"liberation","Climatique",0.0174571313505039
28,1997,"liberation","Climatique",0.0175772906435853
23,2103,"liberation","Climatique",0.0176776486567858
49,2156,"liberation","Climatique",0.0177572331423781
35,2089,"liberation","Climatique",0.0178151006705622
29,2596,"liberation","Climatique",0.0178503413640062
44,2012,"liberation","Climatique",0.0178620838153841
31,1975,"liberation","Climatique",0.0178495001902406
49,2843,"liberation","Climatique",0.0178118115177286
32,2242,"liberation","Climatique",0.017748293171969
28,2038,"liberation","Climatique",0.0176360052698407
50,2087,"liberation","Climatique",0.0174606930398782
27,2056,"liberation","Climatique",0.0172347888430042
23,1922,"liberation","Climatique",0.0169706940235905
20,2220,"liberation","Climatique",0.0166806293298847
31,2047,"liberation","Climatique",0.0163765227020762
29,2043,"liberation","Climatique",0.0160699344891806
45,2178,"liberation","Climatique",0.0157720202164966
47,2285,"liberation","Climatique",0.0154935310579946
31,1835,"liberation","Climatique",0.0152448521742172
62,2380,"liberation","Climatique",0.0149809928710878
42,2361,"liberation","Climatique",0.0146606462015935
58,2158,"liberation","Climatique",0.0142993129696749
147,2038,"liberation","Climatique",0.0723748773307164
29,2061,"liberation","Climatique",0.0135134121999781
27,2074,"liberation","Climatique",0.0131171011303018
45,2380,"liberation","Climatique",0.0127361529104885
20,2114,"liberation","Climatique",0.0123828332924662
15,2342,"liberation","Climatique",0.0120687397612297
19,2296,"liberation","Climatique",0.0118049444518839
26,2163,"liberation","Climatique",0.0115391275500542
37,2094,"liberation","Climatique",0.0112242228261159
33,2467,"liberation","Climatique",0.0108785059699333
25,2579,"liberation","Climatique",0.0105194802803842
27,2539,"liberation","Climatique",0.0101636771974786
34,2414,"liberation","Climatique",0.00982657458095189
24,2584,"liberation","Climatique",0.00952263331136333
15,2308,"liberation","Climatique",0.00926545277329517
13,2516,"liberation","Climatique",0.00906804566200819
8,2402,"liberation","Climatique",0.00890481666097357
21,2538,"liberation","Climatique",0.00874339979946872
15,2472,"liberation","Climatique",0.00858636552843443
14,2167,"liberation","Climatique",0.00843619214860351
8,2057,"liberation","Climatique",0.00829527201036323
17,2413,"liberation","Climatique",0.00816592157059652
20,2441,"liberation","Climatique",0.00805039531259771
33,2588,"liberation","Climatique",0.00795090353327961
24,2332,"liberation","Climatique",0.00786963399957939
21,2860,"liberation","Climatique",0.00780877747324428
26,2740,"liberation","Climatique",0.00777473664556249
26,3041,"liberation","Climatique",0.0077694959168352
16,2936,"liberation","Climatique",0.00778876172083529
14,3043,"liberation","Climatique",0.00782834894311939
23,3083,"liberation","Climatique",0.00788412009461292
13,2390,"liberation","Climatique",0.00795193606666476
28,2472,"liberation","Climatique",0.00802761848091411
15,2815,"liberation","Climatique",0.00810692363690462
27,2793,"liberation","Climatique",0.00818552805267019
28,2588,"liberation","Climatique",0.00825902558846982
21,2307,"liberation","Climatique",0.00834100935389665
28,2678,"liberation","Climatique",0.0084459547680445
23,2517,"liberation","Climatique",0.0085707233334489
22,2561,"liberation","Climatique",0.00871214581494629
25,2473,"liberation","Climatique",0.00886698643184795
18,2386,"liberation","Climatique",0.00903191440927126
26,2611,"liberation","Climatique",0.00920348288380832
13,2588,"liberation","Climatique",0.00937811515355213
19,2031,"liberation","Climatique",0.00955209825855083
39,2707,"liberation","Climatique",0.00972158387511134
41,3165,"liberation","Climatique",0.00989474650014695
46,2552,"liberation","Climatique",0.0100812627973013
17,2379,"liberation","Climatique",0.01027939947662
28,2706,"liberation","Climatique",0.010487360373079
24,2508,"liberation","Climatique",0.0107032777052298
23,2715,"liberation","Climatique",0.0109252053949103
23,2618,"liberation","Climatique",0.0111511144435523
23,2764,"liberation","Climatique",0.011378890359757
23,2674,"liberation","Climatique",0.0116063326321329
14,2495,"liberation","Climatique",0.0118311562409412
22,2290,"liberation","Climatique",0.0120592284661516
32,2703,"liberation","Climatique",0.0122973998560955
31,2589,"liberation","Climatique",0.0125447722432873
58,2330,"liberation","Climatique",0.0128004094487605
48,2318,"liberation","Climatique",0.0130633345124963
33,2331,"liberation","Climatique",0.0133325274314837
24,2029,"liberation","Climatique",0.0136069234040836
28,2124,"liberation","Climatique",0.0138854115791805
25,1797,"liberation","Climatique",0.014166834308435
35,2048,"liberation","Climatique",0.0144499868998054
55,2015,"liberation","Climatique",0.014743560036112
33,1868,"liberation","Climatique",0.0150553126678884
39,1536,"liberation","Climatique",0.0153825272948003
73,2077,"liberation","Climatique",0.035387578237843
90,2165,"liberation","Climatique",0.0418013856812933
124,2035,"liberation","Climatique",0.0611793611793612
127,1937,"liberation","Climatique",0.0658234383066598
26,1909,"liberation","Climatique",0.0171466894110908
29,1781,"liberation","Climatique",0.017502466540819
14,2024,"liberation","Climatique",0.0178510251731184
23,1842,"liberation","Climatique",0.0181595059554411
34,2069,"liberation","Climatique",0.0184088061309726
33,2076,"liberation","Climatique",0.0186164236560876
27,1842,"liberation","Climatique",0.0188004691477392
30,1690,"liberation","Climatique",0.0189794974827029
64,2074,"liberation","Climatique",0.0191724322418641
47,1941,"liberation","Climatique",0.0193985827026579
47,2104,"liberation","Climatique",0.0196777531080303
48,1975,"liberation","Climatique",0.020030443863024
75,2017,"liberation","Climatique",0.0204781441238131
34,1793,"liberation","Climatique",0.0209949202471991
40,2245,"liberation","Climatique",0.0215394807599213
34,1794,"liberation","Climatique",0.02211121081683
46,2158,"liberation","Climatique",0.0227094507310243
45,1901,"liberation","Climatique",0.0233334898710969
46,1628,"liberation","Climatique",0.0239825610361984
37,1424,"liberation","Climatique",0.0246558353089294
51,1848,"liberation","Climatique",0.0253524173856144
39,1958,"liberation","Climatique",0.0260713413830504
54,1891,"liberation","Climatique",0.0268848315269743
45,1840,"liberation","Climatique",0.0278477029229658
46,1936,"liberation","Climatique",0.0289318013668308
31,1747,"liberation","Climatique",0.0301070665071524
43,1906,"liberation","Climatique",0.031341026710049
35,1858,"liberation","Climatique",0.0325985064125821
55,2076,"liberation","Climatique",0.0338415431100612
34,2098,"liberation","Climatique",0.0164442326024785
39,1793,"liberation","Climatique",0.0361194436322951
63,1470,"liberation","Climatique",0.037066563576315
72,1719,"liberation","Climatique",0.037962425992019
87,1896,"liberation","Climatique",0.0389187765707676
93,1880,"liberation","Climatique",0.0399196145793124
90,1529,"liberation","Climatique",0.0409481307682458
62,1847,"liberation","Climatique",0.0419866599673073
77,1625,"liberation","Climatique",0.0430166720927389
113,1846,"liberation","Climatique",0.0440188009944947
73,1678,"liberation","Climatique",0.044972910549547
140,2078,"liberation","Climatique",0.0458581974305811
89,1664,"liberation","Climatique",0.0466533300515062
116,1787,"liberation","Climatique",0.0473442340075131
102,1383,"liberation","Climatique",0.0479426844277302
140,1731,"liberation","Climatique",0.0811669555170422
96,1867,"liberation","Climatique",0.0489336812356824
95,1614,"liberation","Climatique",0.0493633672257401
116,1664,"liberation","Climatique",0.0497746513905786
112,1807,"liberation","Climatique",0.050187068860118
78,1673,"liberation","Climatique",0.0506204673837372
82,1933,"liberation","Climatique",0.0510950241207435
67,1723,"liberation","Climatique",0.0516312991131626
83,1640,"liberation","Climatique",0.0520860939481914
77,1564,"liberation","Climatique",0.0523355085537647
74,1439,"liberation","Climatique",0.0524306284952691
49,1040,"liberation","Climatique",0.05242353897502
75,1370,"liberation","Climatique",0.0523667160219981
71,1516,"liberation","Climatique",0.0523126669226021
62,1706,"liberation","Climatique",0.0523138190521039
80,1277,"liberation","Climatique",0.0524226570369858
51,1221,"liberation","Climatique",0.0526921081355554
68,1900,"liberation","Climatique",0.0531761748640263
128,2598,"liberation","Climatique",0.0538425216104523
89,1594,"liberation","Climatique",0.0546100330643593
